,"name","value","year","lastValue","rank"
79,"Russia","1981.2630361896088",2048,"1952.160926272605",3
80,"Russia","1486.52716760054",2031,"1457.425057683536",3
81,"Russia","1311.9145080985156",2025,"1282.8123981815115",3
82,"Russia","1457.425057683536",2030,"1428.3229477665318",3
83,"Russia","1341.0166180155195",2026,"1311.9145080985156",3
84,"Russia","1428.3229477665318",2029,"1399.220837849528",3
85,"Russia","1952.160926272605",2047,"1923.0588163556008",3
86,"Russia","1166.4039585134954",2020,"1166.4039585134954",3
87,"Russia","1370.1187279325238",2027,"1341.0166180155195",3
88,"Russia","1253.7102882645077",2023,"1224.6081783475036",3
89,"Russia","1399.220837849528",2028,"1370.1187279325238",3
90,"Russia","1893.9567064385967",2045,"1864.8545965215928",3
91,"Russia","1864.8545965215928",2044,"1835.7524866045885",3
92,"India","1226.0",2017,"1168.0",3
93,"Russia","1719.3440469365723",2039,"1690.2419370195682",3
94,"Russia","1835.7524866045885",2043,"1806.6503766875844",3
95,"Russia","1690.2419370195682",2038,"1661.1398271025644",3
96,"India","1277.0",2018,"1226.0",3
97,"Russia","1806.6503766875844",2042,"1777.5482667705803",3
98,"Russia","1748.4461568535764",2040,"1719.3440469365723",3
99,"Russia","1923.0588163556008",2046,"1893.9567064385967",3
100,"Russia","1661.1398271025644",2037,"1632.0377171855605",3
101,"Russia","1777.5482667705803",2041,"1748.4461568535764",3
102,"India","1803.4810330028345",2046,"1775.2375669700407",4
103,"Japan","1150.4837346939944",2022,"1137.6684953650472",4
104,"India","1295.0986444125508",2028,"1266.8551783797573",4
105,"India","1605.7767707732796",2039,"1577.533304740486",4
106,"Japan","1124.8532560360998",2019,"940.0",4
107,"India","1238.6117123469637",2026,"1210.3682463141702",4
108,"India","1323.3421104453444",2029,"1295.0986444125508",4
109,"India","1859.967965068421",2048,"1831.724499035628",4
110,"India","1662.2637028388665",2041,"1634.020236806073",4
111,"India","1634.020236806073",2040,"1605.7767707732796",4
112,"India","1746.9941009372471",2044,"1718.7506349044536",4
113,"India","1379.8290425109312",2031,"1351.585576478138",4
114,"India","1266.8551783797573",2027,"1238.6117123469637",4
115,"India","1351.585576478138",2030,"1323.3421104453444",4
116,"India","1182.1247802813766",2024,"1153.881314248583",4
117,"Japan","947.0",2016,"0.0",4
118,"India","1408.0725085437248",2032,"1379.8290425109312",4
119,"India","1210.3682463141702",2025,"1182.1247802813766",4
120,"India","1521.046372674899",2036,"1492.8029066421054",4
121,"India","1549.2898387076923",2037,"1521.046372674899",4
122,"India","1831.724499035628",2047,"1803.4810330028345",4
123,"Japan","1137.6684953650472",2021,"1124.8532560360998",4
124,"India","1492.8029066421054",2035,"1464.559440609312",4
125,"India","1690.50716887166",2042,"1662.2637028388665",4
126,"Japan","940.0",2018,"949.0",4
127,"Japan","949.0",2017,"947.0",4
128,"Japan","1163.2989740229418",2023,"1150.4837346939944",4
129,"India","1464.559440609312",2034,"1436.3159745765183",4
130,"India","1718.7506349044536",2043,"1690.50716887166",4
131,"Japan","1124.8532560360998",2020,"1124.8532560360998",4
132,"India","1775.2375669700407",2045,"1746.9941009372471",4
133,"India","1436.3159745765183",2033,"1408.0725085437248",4
134,"India","1577.533304740486",2038,"1549.2898387076923",4
135,"India","1888.2114311012149",2049,"1859.967965068421",4
136,"Russia","910.0",2016,"0.0",5
137,"Russia","919.0",2017,"910.0",5
138,"India","1153.881314248583",2023,"1125.6378482157895",5
139,"Japan","1419.6037606018892",2043,"1406.7885212729418",5
140,"Japan","1214.5599313387313",2027,"1201.744692009784",5
141,"India","1069.1509161502026",2020,"1069.1509161502026",5
142,"Japan","1201.744692009784",2026,"1188.929452680837",5
143,"Japan","1188.929452680837",2025,"1176.1142133518892",5
144,"Japan","1393.9732819439946",2041,"1381.1580426150472",5
145,"Japan","1406.7885212729418",2042,"1393.9732819439946",5
146,"Japan","1317.0818459703105",2035,"1304.2666066413628",5
147,"Japan","1432.4189999308364",2044,"1419.6037606018892",5
148,"Japan","1329.8970852992577",2036,"1317.0818459703105",5
149,"Japan","1342.712324628205",2037,"1329.8970852992577",5
150,"Japan","1445.234239259784",2045,"1432.4189999308364",5
151,"Russia","929.0",2018,"919.0",5
152,"Japan","1470.8647179176787",2047,"1458.0494785887313",5
153,"India","1097.3943821829962",2021,"1069.1509161502026",5
154,"Japan","1304.2666066413628",2034,"1291.4513673124156",5
155,"Japan","1291.4513673124156",2033,"1278.6361279834682",5
156,"Japan","1355.5275639571523",2038,"1342.712324628205",5
157,"Japan","1496.4951965755731",2049,"1483.679957246626",5
158,"Japan","1227.3751706676787",2028,"1214.5599313387313",5
159,"Japan","1278.6361279834682",2032,"1265.8208886545208",5
160,"Japan","1176.1142133518892",2024,"1163.2989740229418",5
161,"Japan","1368.3428032860998",2039,"1355.5275639571523",5
162,"India","1125.6378482157895",2022,"1097.3943821829962",5
163,"Japan","1265.8208886545208",2031,"1253.0056493255734",5
164,"Japan","1458.0494785887313",2046,"1445.234239259784",5
165,"Japan","1253.0056493255734",2030,"1240.190409996626",5
166,"Japan","1381.1580426150472",2040,"1368.3428032860998",5
167,"Japan","1483.679957246626",2048,"1470.8647179176787",5
168,"Japan","1240.190409996626",2029,"1227.3751706676787",5
169,"India","1069.1509161502026",2019,"1277.0",5
170,"Germany","773.0136052550608",2022,"755.7308809797572",6
171,"Germany","1153.2335393117412",2044,"1135.9508150364377",6
172,"Germany","755.7308809797572",2021,"738.4481567044536",6
173,"Germany","790.2963295303645",2023,"773.0136052550608",6
174,"Germany","1170.516263587045",2045,"1153.2335393117412",6
175,"Germany","1135.9508150364377",2043,"1118.668090761134",6
176,"Germany","1014.971745109312",2036,"997.6890208340084",6
177,"Germany","824.8617780809718",2025,"807.5790538056682",6
178,"Germany","997.6890208340084",2035,"980.4062965587046",6
179,"Germany","1032.2544693846155",2037,"1014.971745109312",6
180,"Germany","980.4062965587046",2034,"963.123572283401",6
181,"Germany","1205.0817121376522",2047,"1187.7989878623484",6
182,"Germany","963.123572283401",2033,"945.8408480080972",6
183,"Germany","945.8408480080972",2032,"928.5581237327935",6
184,"Germany","1049.5371936599192",2038,"1032.2544693846155",6
185,"Germany","1187.7989878623484",2046,"1170.516263587045",6
186,"Germany","807.5790538056682",2024,"790.2963295303645",6
187,"Germany","1066.819917935223",2039,"1049.5371936599192",6
188,"Germany","911.27539945749",2030,"893.9926751821864",6
189,"Germany","893.9926751821864",2029,"876.7099509068827",6
190,"Germany","1084.1026422105267",2040,"1066.819917935223",6
191,"Germany","876.7099509068827",2028,"859.4272266315791",6
192,"Germany","859.4272266315791",2027,"842.1445023562754",6
193,"Germany","1101.3853664858302",2041,"1084.1026422105267",6
194,"Germany","842.1445023562754",2026,"824.8617780809718",6
195,"Germany","1118.668090761134",2042,"1101.3853664858302",6
196,"Germany","928.5581237327935",2031,"911.27539945749",6
197,"Germany","1222.3644364129557",2048,"1205.0817121376522",6
198,"Germany","1239.6471606882594",2049,"1222.3644364129557",6
199,"Canada","551.0",2016,"0.0",6
200,"Germany","738.4481567044536",2019,"533.0",6
201,"Canada","553.0",2017,"551.0",6
202,"Germany","738.4481567044536",2020,"738.4481567044536",6
203,"Canada","559.0",2018,"553.0",6
204,"South Korea","961.8717611392711",2046,"946.8561132639676",7
205,"South Korea","931.840465388664",2044,"916.8248175133602",7
206,"Canada","614.4364804816856",2019,"559.0",7
207,"South Korea","826.7309302615384",2037,"811.7152823862348",7
208,"South Korea","901.8091696380566",2042,"886.793521762753",7
209,"Canada","614.4364804816856",2020,"614.4364804816856",7
210,"South Korea","991.9030568898784",2048,"976.8874090145748",7
211,"Canada","640.6206468147423",2024,"634.0746052314781",7
212,"South Korea","736.6370430097165",2031,"721.621395134413",7
213,"Canada","634.0746052314781",2023,"627.528563648214",7
214,"Canada","627.528563648214",2022,"620.9825220649498",7
215,"South Korea","856.7622260121457",2039,"841.7465781368421",7
216,"South Korea","676.574451508502",2027,"661.5588036331983",7
217,"South Korea","691.5900993838056",2028,"676.574451508502",7
218,"South Korea","721.621395134413",2030,"706.6057472591093",7
219,"South Korea","535.0",2018,"512.0",7
220,"South Korea","946.8561132639676",2045,"931.840465388664",7
221,"South Korea","796.6996345109311",2035,"781.6839866356274",7
222,"Germany","538.0",2016,"0.0",7
223,"South Korea","916.8248175133602",2043,"901.8091696380566",7
224,"South Korea","1006.9187047651822",2049,"991.9030568898784",7
225,"South Korea","871.7778738874493",2040,"856.7622260121457",7
226,"Canada","620.9825220649498",2021,"614.4364804816856",7
227,"Germany","539.0",2017,"538.0",7
228,"South Korea","766.6683387603239",2033,"751.6526908850202",7
229,"South Korea","781.6839866356274",2034,"766.6683387603239",7
230,"South Korea","706.6057472591093",2029,"691.5900993838056",7
231,"Canada","647.1666883980065",2025,"640.6206468147423",7
232,"South Korea","841.7465781368421",2038,"826.7309302615384",7
233,"South Korea","661.5588036331983",2026,"646.5431557578947",7
234,"South Korea","886.793521762753",2041,"871.7778738874493",7
235,"South Korea","976.8874090145748",2047,"961.8717611392711",7
236,"South Korea","811.7152823862348",2036,"796.6996345109311",7
237,"South Korea","751.6526908850202",2032,"736.6370430097165",7
238,"Brazil","811.1413275422402",2043,"799.9147654151146",8
239,"Brazil","833.5944517964912",2045,"822.3678896693657",8
240,"Canada","660.2587715645348",2027,"653.7127299812706",8
241,"Brazil","766.2350790337382",2039,"755.0085169066126",8
242,"Canada","699.5350210641197",2033,"692.9889794808555",8
243,"South Korea","646.5431557578947",2025,"631.5275078825911",8
244,"Canada","686.4429378975915",2031,"679.8968963143273",8
245,"Brazil","856.0475760507422",2047,"844.8210139236168",8
246,"Brazil","732.5553926523617",2036,"721.3288305252362",8
247,"Brazil","517.0",2017,"510.0",8
248,"Canada","679.8968963143273",2030,"673.3508547310631",8
249,"Canada","666.804813147799",2028,"660.2587715645348",8
250,"Brazil","777.4616411608637",2040,"766.2350790337382",8
251,"South Korea","571.4649163813765",2019,"535.0",8
252,"South Korea","631.5275078825911",2024,"616.5118600072874",8
253,"South Korea","616.5118600072874",2023,"601.4962121319838",8
254,"Brazil","755.0085169066126",2038,"743.7819547794871",8
255,"South Korea","571.4649163813765",2020,"571.4649163813765",8
256,"Canada","692.9889794808555",2032,"686.4429378975915",8
257,"Germany","533.0",2018,"539.0",8
258,"Canada","653.7127299812706",2026,"647.1666883980065",8
259,"Brazil","799.9147654151146",2042,"788.6882032879892",8
260,"Brazil","867.2741381778677",2048,"856.0475760507422",8
261,"Brazil","822.3678896693657",2044,"811.1413275422402",8
262,"Brazil","743.7819547794871",2037,"732.5553926523617",8
263,"South Korea","586.4805642566802",2021,"571.4649163813765",8
264,"Brazil","788.6882032879892",2041,"777.4616411608637",8
265,"Canada","673.3508547310631",2029,"666.804813147799",8
266,"Brazil","878.5007003049932",2049,"867.2741381778677",8
267,"Brazil","510.0",2016,"0.0",8
268,"Brazil","844.8210139236168",2046,"833.5944517964912",8
269,"South Korea","601.4962121319838",2022,"586.4805642566802",8
270,"Brazil","710.1022683981106",2034,"698.8757062709851",8
271,"Brazil","721.3288305252362",2035,"710.1022683981106",8
272,"Brazil","653.9694577624831",2029,"642.7428956353576",9
273,"Canada","706.0810626473839",2034,"699.5350210641197",9
274,"Brazil","586.6100849997301",2023,"575.3835228726045",9
275,"Canada","784.6335616465537",2046,"778.0875200632897",9
276,"Brazil","552.9303986183536",2020,"552.9303986183536",9
277,"Canada","751.903353730233",2041,"745.3573121469689",9
278,"Canada","778.0875200632897",2045,"771.5414784800255",9
279,"Brazil","665.1960198896086",2030,"653.9694577624831",9
280,"Brazil","597.8366471268556",2024,"586.6100849997301",9
281,"Canada","725.7191873971764",2037,"719.1731458139122",9
282,"Canada","804.2716863963462",2049,"797.7256448130821",9
283,"Brazil","609.0632092539811",2025,"597.8366471268556",9
284,"Canada","758.4493953134972",2042,"751.903353730233",9
285,"Canada","745.3573121469689",2040,"738.8112705637047",9
286,"Brazil","642.7428956353576",2028,"631.516333508232",9
287,"Canada","764.9954368967612",2043,"758.4493953134972",9
288,"Brazil","529.0",2018,"517.0",9
289,"Canada","719.1731458139122",2036,"712.627104230648",9
290,"Brazil","620.2897713811066",2026,"609.0632092539811",9
291,"Brazil","676.4225820167342",2031,"665.1960198896086",9
292,"Brazil","552.9303986183536",2019,"529.0",9
293,"Canada","771.5414784800255",2044,"764.9954368967612",9
294,"Canada","732.2652289804405",2038,"725.7191873971764",9
295,"Canada","797.7256448130821",2048,"791.179603229818",9
296,"Canada","712.627104230648",2035,"706.0810626473839",9
297,"Brazil","564.1569607454791",2021,"552.9303986183536",9
298,"Brazil","575.3835228726045",2022,"564.1569607454791",9
299,"Canada","738.8112705637047",2039,"732.2652289804405",9
300,"South Korea","509.0",2016,"0.0",9
301,"South Korea","512.0",2017,"509.0",9
302,"Brazil","631.516333508232",2027,"620.2897713811066",9
303,"Canada","791.179603229818",2047,"784.6335616465537",9
304,"Brazil","698.8757062709851",2033,"687.6491441438596",9
305,"Brazil","687.6491441438596",2032,"676.4225820167342",9
306,"France","534.8380165735493",2023,"528.462276849865",10
307,"France","694.2315096656546",2048,"687.8557699419703",10
308,"France","458.0",2016,"0.0",10
309,"France","541.2137562972334",2024,"534.8380165735493",10
310,"France","675.1042904946019",2045,"668.7285507709178",10
311,"France","592.2196740867072",2032,"585.843934363023",10
312,"France","611.3468932577598",2035,"604.9711535340756",10
313,"France","668.7285507709178",2044,"662.3528110472334",10
314,"France","553.9652357446018",2026,"547.5894960209177",10
315,"France","522.0865371261809",2021,"515.7107974024966",10
316,"France","700.6072493893387",2049,"694.2315096656546",10
317,"France","573.0924549156546",2029,"566.7167151919703",10
318,"France","450.0",2018,"455.0",10
319,"France","630.4741124288124",2038,"624.0983727051282",10
320,"France","624.0983727051282",2037,"617.722632981444",10
321,"France","560.3409754682862",2027,"553.9652357446018",10
322,"France","585.843934363023",2031,"579.4681946393388",10
323,"France","649.601331599865",2041,"643.2255918761809",10
324,"France","662.3528110472334",2043,"655.9770713235494",10
325,"France","455.0",2017,"458.0",10
326,"France","579.4681946393388",2030,"573.0924549156546",10
327,"France","515.7107974024966",2019,"450.0",10
328,"France","547.5894960209177",2025,"541.2137562972334",10
329,"France","566.7167151919703",2028,"560.3409754682862",10
330,"France","617.722632981444",2036,"611.3468932577598",10
331,"France","643.2255918761809",2040,"636.8498521524966",10
332,"France","687.8557699419703",2047,"681.4800302182862",10
333,"France","681.4800302182862",2046,"675.1042904946019",10
334,"France","515.7107974024966",2020,"515.7107974024966",10
335,"France","655.9770713235494",2042,"649.601331599865",10
336,"France","604.9711535340756",2034,"598.5954138103914",10
337,"France","528.462276849865",2022,"522.0865371261809",10
338,"France","598.5954138103914",2033,"592.2196740867072",10
339,"France","636.8498521524966",2039,"630.4741124288124",10
340,"Saudi Arabia","460.8265974817815",2041,"453.0246892267208",11
341,"Italy","370.59911043353566",2026,"366.27697955802967",11
342,"Saudi Arabia","484.2323222469637",2044,"476.430413991903",11
343,"Italy","400.85402656207816",2033,"396.5318956865721",11
344,"Saudi Arabia","523.2418635222673",2049,"515.4399552672066",11
345,"Italy","366.27697955802967",2025,"361.9548486825236",11
346,"U.K.","352.699741434413",2020,"352.699741434413",11
347,"Saudi Arabia","492.0342305020244",2045,"484.2323222469637",11
348,"Saudi Arabia","421.8170562064778",2036,"414.01514795141713",11
349,"Saudi Arabia","322.0",2018,"323.0",11
350,"Italy","379.2433721845479",2028,"374.92124130904176",11
351,"Saudi Arabia","406.2132396963564",2034,"398.41133144129566",11
352,"Italy","383.5655030600539",2029,"379.2433721845479",11
353,"Italy","396.5318956865721",2032,"392.20976481106607",11
354,"U.K.","355.0784252170041",2021,"352.699741434413",11
355,"Saudi Arabia","414.01514795141713",2035,"406.2132396963564",11
356,"Saudi Arabia","437.4208727165993",2038,"429.61896446153855",11
357,"Saudi Arabia","515.4399552672066",2048,"507.6380470121459",11
358,"Saudi Arabia","319.0",2016,"0.0",11
359,"Italy","374.92124130904176",2027,"370.59911043353566",11
360,"U.K.","357.4571089995952",2022,"355.0784252170041",11
361,"Saudi Arabia","468.6285057368422",2042,"460.8265974817815",11
362,"Italy","392.20976481106607",2031,"387.88763393556",11
363,"U.K.","352.699741434413",2019,"307.0",11
364,"Saudi Arabia","445.22278097166",2039,"437.4208727165993",11
365,"U.K.","359.8357927821863",2023,"357.4571089995952",11
366,"Italy","387.88763393556",2030,"383.5655030600539",11
367,"Saudi Arabia","476.430413991903",2043,"468.6285057368422",11
368,"Saudi Arabia","507.6380470121459",2047,"499.8361387570851",11
369,"Saudi Arabia","499.8361387570851",2046,"492.0342305020244",11
370,"Saudi Arabia","429.61896446153855",2037,"421.8170562064778",11
371,"Saudi Arabia","453.0246892267208",2040,"445.22278097166",11
372,"U.K.","362.2144765647773",2024,"359.8357927821863",11
373,"Saudi Arabia","323.0",2017,"319.0",11
374,"Saudi Arabia","398.41133144129566",2033,"390.60942318623495",12
375,"Italy","422.46468093960857",2038,"418.14255006410247",12
376,"Italy","448.39746619264497",2044,"444.0753353171389",12
377,"U.K.","310.0",2016,"0.0",12
378,"Italy","361.9548486825236",2024,"357.63271780701746",12
379,"Italy","465.6859896946693",2048,"461.3638588191632",12
380,"Italy","444.0753353171389",2043,"439.7532044416328",12
381,"Italy","452.719597068151",2045,"448.39746619264497",12
382,"Italy","409.4982883130904",2035,"405.17615743758427",12
383,"Italy","470.0081205701753",2049,"465.6859896946693",12
384,"Italy","439.7532044416328",2042,"435.4310735661268",12
385,"Italy","348.98845605600536",2021,"344.66632518049926",12
386,"U.K.","307.0",2017,"310.0",12
387,"U.K.","374.1078954777328",2029,"371.72921169514177",12
388,"U.K.","366.9718441299596",2026,"364.5931603473685",12
389,"Italy","405.17615743758427",2034,"400.85402656207816",12
390,"U.K.","369.35052791255066",2027,"366.9718441299596",12
391,"Italy","353.3105869315114",2022,"348.98845605600536",12
