,name,value,year,lastValue,rank
534,South Korea,512.0,2017,509.0,16
535,Brazil,867.2741381778677,2048,856.0475760507422,16
536,Canada,692.9889794808555,2032,686.4429378975915,16
537,South Korea,646.5431557578947,2025,631.5275078825911,16
538,Brazil,811.1413275422402,2043,799.9147654151146,16
539,South Korea,601.4962121319838,2022,586.4805642566802,16
540,Brazil,799.9147654151146,2042,788.6882032879892,16
541,South Korea,586.4805642566802,2021,571.4649163813765,16
542,Canada,699.5350210641197,2033,692.9889794808555,16
543,Canada,660.2587715645348,2027,653.7127299812706,16
544,Brazil,665.1960198896086,2030,653.9694577624831,17
545,Canada,725.7191873971764,2037,719.1731458139122,17
546,Brazil,552.9303986183536,2019,529.0,17
547,Brazil,620.2897713811066,2026,609.0632092539811,17
548,Brazil,698.8757062709851,2033,687.6491441438596,17
549,Canada,719.1731458139122,2036,712.627104230648,17
550,Brazil,564.1569607454791,2021,552.9303986183536,17
551,Canada,758.4493953134972,2042,751.903353730233,17
552,Canada,706.0810626473839,2034,699.5350210641197,17
553,Canada,797.7256448130821,2048,791.179603229818,17
554,Brazil,586.6100849997301,2023,575.3835228726045,17
555,Canada,791.179603229818,2047,784.6335616465537,17
556,Canada,764.9954368967612,2043,758.4493953134972,17
557,France,458.0,2016,0.0,17
558,Canada,778.0875200632897,2045,771.5414784800255,17
559,Canada,712.627104230648,2035,706.0810626473839,17
560,Brazil,529.0,2018,517.0,17
561,Brazil,687.6491441438596,2032,676.4225820167342,17
562,Brazil,653.9694577624831,2029,642.7428956353576,17
563,DASH,480.1964805063533,2017,115.79861238970167,17
564,Brazil,575.3835228726045,2022,564.1569607454791,17
565,Brazil,597.8366471268556,2024,586.6100849997301,17
566,Brazil,609.0632092539811,2025,597.8366471268556,17
567,Canada,751.903353730233,2041,745.3573121469689,17
568,Brazil,676.4225820167342,2031,665.1960198896086,17
569,Canada,804.2716863963462,2049,797.7256448130821,17
570,Brazil,552.9303986183536,2020,552.9303986183536,17
571,Canada,732.2652289804405,2038,725.7191873971764,17
572,Canada,745.3573121469689,2040,738.8112705637047,17
573,Canada,771.5414784800255,2044,764.9954368967612,17
574,Brazil,642.7428956353576,2028,631.516333508232,17
575,Brazil,631.516333508232,2027,620.2897713811066,17
576,Canada,784.6335616465537,2046,778.0875200632897,17
577,Canada,738.8112705637047,2039,732.2652289804405,17
578,France,450.0,2018,455.0,18
579,France,585.843934363023,2031,579.4681946393388,18
580,France,687.8557699419703,2047,681.4800302182862,18
581,France,700.6072493893387,2049,694.2315096656546,18
582,France,592.2196740867072,2032,585.843934363023,18
583,France,522.0865371261809,2021,515.7107974024966,18
584,France,611.3468932577598,2035,604.9711535340756,18
585,France,694.2315096656546,2048,687.8557699419703,18
586,France,630.4741124288124,2038,624.0983727051282,18
587,France,528.462276849865,2022,522.0865371261809,18
588,Saudi Arabia,319.0,2016,0.0,18
589,France,636.8498521524966,2039,630.4741124288124,18
590,France,560.3409754682862,2027,553.9652357446018,18
591,France,455.0,2017,458.0,18
592,France,566.7167151919703,2028,560.3409754682862,18
593,France,515.7107974024966,2020,515.7107974024966,18
594,France,553.9652357446018,2026,547.5894960209177,18
595,France,668.7285507709178,2044,662.3528110472334,18
596,France,643.2255918761809,2040,636.8498521524966,18
597,France,547.5894960209177,2025,541.2137562972334,18
598,France,681.4800302182862,2046,675.1042904946019,18
599,France,617.722632981444,2036,611.3468932577598,18
600,France,662.3528110472334,2043,655.9770713235494,18
601,France,573.0924549156546,2029,566.7167151919703,18
602,France,541.2137562972334,2024,534.8380165735493,18
603,France,649.601331599865,2041,643.2255918761809,18
604,France,534.8380165735493,2023,528.462276849865,18
605,France,579.4681946393388,2030,573.0924549156546,18
606,France,655.9770713235494,2042,649.601331599865,18
607,France,604.9711535340756,2034,598.5954138103914,18
608,France,598.5954138103914,2033,592.2196740867072,18
609,France,675.1042904946019,2045,668.7285507709178,18
610,France,624.0983727051282,2037,617.722632981444,18
611,France,515.7107974024966,2019,450.0,18
612,Saudi Arabia,484.2323222469637,2044,476.430413991903,19
613,Saudi Arabia,437.4208727165993,2038,429.61896446153855,19
614,Italy,366.27697955802967,2025,361.9548486825236,19
615,Saudi Arabia,460.8265974817815,2041,453.0246892267208,19
616,Saudi Arabia,429.61896446153855,2037,421.8170562064778,19
617,Italy,370.59911043353566,2026,366.27697955802967,19
618,Saudi Arabia,476.430413991903,2043,468.6285057368422,19
619,Saudi Arabia,515.4399552672066,2048,507.6380470121459,19
620,U.K.,355.0784252170041,2021,352.699741434413,19
621,Saudi Arabia,468.6285057368422,2042,460.8265974817815,19
622,Italy,400.85402656207816,2033,396.5318956865721,19
623,Italy,374.92124130904176,2027,370.59911043353566,19
624,Italy,379.2433721845479,2028,374.92124130904176,19
625,Saudi Arabia,322.0,2018,323.0,19
626,Italy,396.5318956865721,2032,392.20976481106607,19
627,Saudi Arabia,523.2418635222673,2049,515.4399552672066,19
628,U.K.,310.0,2016,0.0,19
629,Saudi Arabia,406.2132396963564,2034,398.41133144129566,19
630,Italy,387.88763393556,2030,383.5655030600539,19
631,U.K.,359.8357927821863,2023,357.4571089995952,19
632,U.K.,352.699741434413,2019,307.0,19
633,Saudi Arabia,507.6380470121459,2047,499.8361387570851,19
634,Saudi Arabia,414.01514795141713,2035,406.2132396963564,19
635,Saudi Arabia,323.0,2017,319.0,19
636,U.K.,352.699741434413,2020,352.699741434413,19
637,Saudi Arabia,499.8361387570851,2046,492.0342305020244,19
638,U.K.,357.4571089995952,2022,355.0784252170041,19
639,Italy,383.5655030600539,2029,379.2433721845479,19
640,U.K.,362.2144765647773,2024,359.8357927821863,19
641,Italy,392.20976481106607,2031,387.88763393556,19
642,Saudi Arabia,445.22278097166,2039,437.4208727165993,19
643,Saudi Arabia,492.0342305020244,2045,484.2323222469637,19
644,Saudi Arabia,453.0246892267208,2040,445.22278097166,19
645,Saudi Arabia,421.8170562064778,2036,414.01514795141713,19
646,Italy,470.0081205701753,2049,465.6859896946693,20
647,Italy,418.14255006410247,2037,413.8204191885964,20
648,Italy,413.8204191885964,2036,409.4982883130904,20
649,Saudi Arabia,390.60942318623495,2032,382.8075149311742,20
650,Italy,409.4982883130904,2035,405.17615743758427,20
651,Saudi Arabia,398.41133144129566,2033,390.60942318623495,20
652,Italy,405.17615743758427,2034,400.85402656207816,20
653,U.K.,307.0,2018,307.0,20
654,Italy,422.46468093960857,2038,418.14255006410247,20
655,Italy,431.1089426906207,2040,426.7868118151146,20
656,Italy,344.66632518049926,2020,344.66632518049926,20
657,Italy,361.9548486825236,2024,357.63271780701746,20
658,U.K.,374.1078954777328,2029,371.72921169514177,20
659,Italy,344.66632518049926,2019,302.0,20
660,Italy,452.719597068151,2045,448.39746619264497,20
661,U.K.,376.486579260324,2030,374.1078954777328,20
662,U.K.,364.5931603473685,2025,362.2144765647773,20
663,Italy,435.4310735661268,2041,431.1089426906207,20
664,Italy,448.39746619264497,2044,444.0753353171389,20
665,U.K.,366.9718441299596,2026,364.5931603473685,20
666,U.K.,371.72921169514177,2028,369.35052791255066,20
667,Italy,439.7532044416328,2042,435.4310735661268,20
668,Italy,444.0753353171389,2043,439.7532044416328,20
669,U.K.,307.0,2017,310.0,20
670,Italy,357.63271780701746,2023,353.3105869315114,20
671,Italy,457.0417279436571,2046,452.719597068151,20
672,U.K.,369.35052791255066,2027,366.9718441299596,20
673,Italy,348.98845605600536,2021,344.66632518049926,20
674,Italy,294.0,2016,0.0,20
675,Italy,426.7868118151146,2039,422.46468093960857,20
676,Saudi Arabia,382.8075149311742,2031,375.0056066761135,20
677,Italy,461.3638588191632,2047,457.0417279436571,20
678,Italy,465.6859896946693,2048,461.3638588191632,20
679,Italy,353.3105869315114,2022,348.98845605600536,20
680,U.K.,390.7586819558705,2036,388.3799981732794,21
681,Taiwan,461.2582480782727,2049,454.9050325649124,21
682,Taiwan,423.1389549981107,2043,416.7857394847504,21
683,Saudi Arabia,304.78843238056686,2021,296.9865241255061,21
684,Saudi Arabia,343.7979736558705,2026,335.9960654008098,21
685,Taiwan,454.9050325649124,2048,448.551817051552,21
686,Taiwan,429.49217051147104,2044,423.1389549981107,21
687,Mexico,259.0,2016,0.0,21
688,Saudi Arabia,296.9865241255061,2020,296.9865241255061,21
689,Taiwan,448.551817051552,2047,442.19860153819167,21
690,Taiwan,435.8453860248314,2045,429.49217051147104,21
691,Saudi Arabia,328.19415714574905,2024,320.39224889068834,21
692,U.K.,388.3799981732794,2035,386.0013143906883,21
693,U.K.,383.6226306080972,2033,381.2439468255061,21
694,Taiwan,442.19860153819167,2046,435.8453860248314,21
695,Saudi Arabia,320.39224889068834,2023,312.5903406356276,21
