"World",21877,22486,23398,,,,,,,,,,,
,,,,,,,,,,,,,,
"country",2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029
"Afghanistan","5.5","5.8",6,,"4.042422562624832","4.150821133616735","4.259219704608638","4.367618275600541","4.476016846592444","4.584415417584347","4.692813988576249","4.801212559568152","4.909611130560055","5.018009701551958"
"Albania","5.7",5,"4.8",,"4.922643425101215","4.992642599190283","5.062641773279353","5.132640947368421","5.20264012145749","5.2726392955465595","5.342638469635627","5.412637643724697","5.482636817813765","5.552635991902834"
"Algeria",56,60,62,,"51.133249425776","52.42786190148449","53.722474377192995","55.0170868529015","56.311699328610004","57.60631180431851","58.90092428002701","60.1955367557355","61.49014923144401","62.78476170715251"
"American Samoa","0.2","0.2","0.2",,"0.18619528744939268","0.18915923886639674","0.19212319028340077","0.1950871417004048","0.19805109311740887","0.20101504453441293","0.20397899595141694","0.206942947368421","0.20990689878542507","0.21287085020242913"
"Angola",9,"9.5",10,,"7.210850947435899","7.421054458974361","7.631257970512824","7.841461482051285","8.051664993589746","8.261868505128207","8.472072016666669","8.68227552820513","8.892479039743593","9.102682551282054"
"Antigua and Barbuda","0.3","0.3","0.3",,"0.3300857447186236","0.3381512218663969","0.3462166990141702","0.35428217616194346","0.36234765330971674","0.37041313045749","0.3784786076052633","0.3865440847530366","0.39460956190080987","0.40267503904858315"
"Argentina",128,125,125,,"133.7954584608637","136.64320808232122","139.4909577037787","142.3387073252362","145.18645694669368","148.03420656815118","150.88195618960864","153.72970581106614","156.57745543252364","159.42520505398113"
"Armenia","5.3","5.6","5.4","5.7905171","6.571164147773281","6.738320663967613","6.905477180161945","7.072633696356277","7.239790212550609","7.406946728744941","7.574103244939273","7.741259761133605","7.9084162773279365","8.075572793522268"
"Aruba","0.8","0.9","0.9",,"1.0823327127783404","1.1080096758886642","1.1336866389989881","1.159363602109312","1.1850405652196359","1.2107175283299598","1.2363944914402836","1.2620714545506075","1.2877484176609315","1.3134253807712553"
"Australia",227,231,234,"241.020131","260.3924895708502","264.743068048583","269.0936465263158","273.4442250040486","277.7948034817814","282.14538195951417","286.495960437247","290.84653891497976","295.1971173927126","299.54769587044535"
"Austria",65,66,66,"66.848708","71.36264726491228","72.29687318839404","73.23109911187584","74.16532503535763","75.0995509588394","76.03377688232118","76.96800280580297","77.90222872928474","78.83645465276652","79.77068057624831"
"Azerbaijan",20,20,20,,"24.377433287449396","24.991138315789478","25.60484334412956","26.21854837246964","26.83225340080972","27.4459584291498","28.059663457489883","28.673368485829965","29.287073514170046","29.900778542510125"
"Bahrain",26,26,27,,"27.712092464237514","28.485492593792173","29.258892723346825","30.032292852901485","30.805692982456137","31.579093112010796","32.35249324156545","33.12589337112011","33.899293500674766","34.67269363022942"
"Bangladesh",62,66,71,,"52.8179824354251","54.377152631983805","55.936322828542515","57.49549302510121","59.05466322165992","60.61383341821862","62.17300361477733","63.732173811336025","65.29134400789474","66.85051420445345"
"Barbados",1,1,1,,"1.1396148031039137","1.162655498245614","1.1856961933873145","1.2087368885290148","1.2317775836707152","1.2548182788124156","1.277858973954116","1.3008996690958166","1.323940364237517","1.3469810593792173"
"Belarus",32,32,33,"32.736415","42.59252757894738","43.624063983805684","44.655600388663984","45.687136793522285","46.71867319838058","47.75020960323888","48.78174600809718","49.81328241295548","50.84481881781378","51.87635522267208"
"Belgium",82,83,83,"82.051496","94.75726715114709","95.91623125236165","97.07519535357625","98.23415945479081","99.39312355600538","100.55208765721997","101.71105175843454","102.87001585964911","104.0289799608637","105.18794406207826"
"Belize","0.6","0.6","0.6",,"0.576934319682861","0.5913028002294197","0.6056712807759784","0.6200397613225371","0.6344082418690958","0.6487767224156545","0.6631452029622132","0.677513683508772","0.6918821640553307","0.7062506446018894"
"Benin","1.1","1.1","1.2",,"1.0836610541160596","1.112734797840756","1.1418085415654524","1.1708822852901488","1.199956029014845","1.2290297727395414","1.2581035164642378","1.2871772601889342","1.3162510039136306","1.345324747638327"
"Bermuda","0.6","0.6","0.6",,"0.6902601879595144","0.6993649119882226","0.7084696360169307","0.7175743600456388","0.7266790840743469","0.7357838081030551","0.7448885321317632","0.7539932561604714","0.7630979801891795","0.7722027042178876"
"Bhutan","2.1",2,"2.4",,"2.085672918353577","2.150478653171391","2.215284387989205","2.2800901228070183","2.344895857624832","2.409701592442646","2.4745073272604596","2.5393130620782736","2.6041187968960875","2.668924531713901"
"Bolivia","7.9","8.1","8.3","9.0573537","7.666460950674766","7.854116663832661","8.041772376990556","8.229428090148451","8.417083803306346","8.60473951646424","8.792395229622135","8.98005094278003","9.167706655937925","9.35536236909582"
"Bosnia and Herzegovina",12,12,12,,"14.0948606754386","14.492607288798922","14.890353902159248","15.28810051551957","15.685847128879896","16.083593742240218","16.481340355600544","16.879086968960866","17.27683358232119","17.674580195681514"
"Botswana","3.6","3.6","3.3",,"3.905376224021594","4.000297900134955","4.095219576248315","4.190141252361675","4.2850629284750354","4.379984604588396","4.474906280701756","4.569827956815117","4.664749632928477","4.759671309041837"
"Brazil",510,517,529,"597.2345504","552.9303986183536","564.1569607454791","575.3835228726045","586.6100849997301","597.8366471268556","609.0632092539811","620.2897713811066","631.516333508232","642.7428956353576","653.9694577624831"
"British Virgin Islands","0.2","0.1",0,,"0.160541662631097","0.16472326746770777","0.16890487230431853","0.17308647714092928","0.17726808197754004","0.1814496868141508","0.18563129165076156","0.18981289648737232","0.19399450132398308","0.19817610616059383"
